teixit,volta,tipus,dist_centroide,z_intra_tipus,es_outlier,longitud_total
CM_Pasión,29,V1,0.101098,0.238195,0,8
CM_Pasión,31,V0,0.0799,0.432826,0,8
CM_Pasión,33,V0,0.126435,1.283858,0,8
CM_Pasión,35,V1,0.143216,0.726944,0,8
CM_Pasión,37,V1,0.143216,0.726944,0,8
CM_Pasión,39,V1,0.143216,0.726944,0,8
CM_Pasión,41,V1,0.143216,0.726944,0,8
CM_Pasión,43,V0,0.046231,-0.182917,0,8
CM_Pasión,45,V1,0.056528,-0.279009,0,9
CM_Pasión,47,V1,0.067203,-0.15513,0,8
CM_Pasión,49,V1,0.021187,-0.689118,0,12
CM_Pasión,51,V0,0.034504,-0.397396,0,10
CM_Pasión,53,V0,0.051192,-0.092187,0,9
CM_Pasión,55,V0,0.072088,0.289947,0,6
CM_Pasión,57,V0,0.118964,1.147238,0,6
CM_Pasión,59,V0,0.072088,0.289947,0,6
CM_Pasión,61,V0,0.059006,0.050708,0,6
CM_Pasión,63,V0,0.072933,0.305415,0,6
CM_Pasión,65,V0,0.059006,0.050708,0,6
CM_Pasión,67,V0,0.072933,0.305415,0,6
CM_Pasión,69,V0,0.114372,1.063252,0,6
CM_Pasión,71,V0,0.001185,-1.006733,0,6
CM_Pasión,73,V0,0.101118,0.820861,0,8
CM_Pasión,75,V0,0.024284,-0.5843,0,13
CM_Pasión,77,V1,0.079664,-0.010532,0,14
CM_Pasión,79,V0,0.064876,0.158064,0,11
CM_Pasión,81,V1,0.067603,-0.150496,0,24
CM_Pasión,83,V0,0.00323,-0.969337,0,19
CM_Pasión,85,V1,0.03931,-0.47881,0,16
CM_Pasión,87,V1,0.080577,6.6e-05,0,13
CM_Pasión,89,V1,0.16442,0.973,0,12
CM_Pasión,91,V1,0.155766,0.872573,0,7
CM_Pasión,93,V0,0.023951,-0.590386,0,16
CM_Pasión,95,V0,0.049142,-0.12968,0,18
CM_Pasión,97,V1,0.038853,-0.484116,0,31
CM_Pasión,99,V0,0.176115,2.192409,1,19
CM_Pasión,101,V0,0.058546,0.04229,0,17
CM_Pasión,103,V1,0.152794,0.838089,0,15
CM_Pasión,105,V0,0.009617,-0.852529,0,14
CM_Pasión,107,V0,0.007631,-0.888839,0,9
CM_Pasión,109,V0,0.007631,-0.888839,0,9
CM_Pasión,111,V0,0.007631,-0.888839,0,9
CM_Pasión,113,V0,0.024756,-0.575658,0,13
CM_Pasión,115,V0,0.007631,-0.888839,0,9
CM_Pasión,117,V0,0.008036,-0.881432,0,18
CM_Pasión,119,V0,0.076058,0.362558,0,11
CM_Pasión,121,V1,0.080869,0.003448,0,22
CM_Pasión,123,V0,0.028523,-0.506763,0,13
CM_Pasión,125,V1,0.063461,-0.198563,0,26
CM_Pasión,127,V0,0.011274,-0.822229,0,20
CM_Pasión,129,V1,0.044404,-0.419704,0,17
CM_Pasión,131,V1,0.047972,-0.378293,0,19
CM_Pasión,133,V1,0.062548,-0.209153,0,9
CM_Pasión,135,V1,0.167484,1.008551,0,8
CM_Angelines,5,V0,0.114903,1.072962,0,4
CM_Angelines,7,V0,0.114903,1.072962,0,4
CM_Angelines,11,V1,0.145977,0.758983,0,5
CM_Angelines,13,V1,0.145977,0.758983,0,5
CM_Angelines,15,V1,0.145977,0.758983,0,5
CM_Angelines,17,V1,0.049878,-0.356184,0,7
CM_Angelines,19,V1,0.021735,-0.682754,0,9
CM_Angelines,21,V1,0.039343,-0.478429,0,16
CM_Angelines,23,V1,0.074392,-0.071712,0,19
CM_Angelines,25,V0,0.039383,-0.308163,0,26
CM_Angelines,27,V1,0.073577,-0.081163,0,26
CM_Angelines,29,V1,0.01892,-0.715421,0,22
CM_Angelines,31,V1,0.042561,-0.441093,0,28
CM_Angelines,33,V0,0.00427,-0.950305,0,34
CM_Angelines,35,V1,0.046107,-0.39994,0,22
CM_Angelines,37,V1,0.024693,-0.648432,0,21
CM_Angelines,39,V0,0.091613,0.64703,0,15
CM_Angelines,41,V0,0.072394,0.295554,0,7
CM_Angelines,43,V1,0.097028,0.190963,0,10
CM_Angelines,45,V1,0.032241,-0.560841,0,9
CM_Angelines,47,V1,0.267868,2.173441,1,4
CM_Angelines,49,V1,0.267868,2.173441,1,4
CM_Angelines,51,V1,0.267868,2.173441,1,4
CM_Angelines,53,V1,0.117527,0.428842,0,9
CM_Angelines,55,V0,0.059881,0.066703,0,11
CM_Angelines,57,V0,0.026477,-0.544187,0,12
CM_Angelines,59,V1,0.028466,-0.604653,0,11
CM_Angelines,61,V1,0.098374,0.206579,0,17
CM_Angelines,63,V1,0.067603,-0.150492,0,13
CM_Angelines,65,V1,0.073036,-0.087447,0,8
CM_Angelines,67,V1,0.048203,-0.375616,0,10
CM_Angelines,69,V0,0.049985,-0.114267,0,12
CM_Angelines,71,V0,0.057727,0.02732,0,6
CM_Angelines,73,V0,0.057727,0.02732,0,6
CM_Angelines,75,V1,0.096424,0.183957,0,17
CM_Angelines,77,V1,0.018862,-0.716094,0,19
CM_Angelines,79,V0,0.046729,-0.173819,0,16
CM_Angelines,81,V1,0.071161,-0.1092,0,30
CM_Angelines,83,V0,0.015098,-0.752279,0,34
CM_Angelines,85,V1,0.103289,0.263618,0,11
CM_Angelines,87,V1,0.115618,0.406689,0,7
CM_Angelines,89,V1,0.1115,0.358905,0,16
CM_Angelines,91,V1,0.103289,0.263618,0,11
CM_Eterna,1,V0,0.055851,-0.006983,0,2
CM_Eterna,3,V0,0.055851,-0.006983,0,4
CM_Eterna,5,V0,0.204849,2.717902,1,1
CM_Eterna,9,V1,0.239525,1.844538,0,3
CM_Eterna,11,V1,0.050714,-0.346482,0,5
CM_Eterna,13,V1,0.050714,-0.346482,0,5
CM_Eterna,15,V1,0.050714,-0.346482,0,5
CM_Eterna,21,V1,0.233615,1.775956,0,3
CM_Eterna,23,V0,0.064185,0.145423,0,6
CM_Eterna,25,V1,0.025918,-0.634215,0,12
CM_Eterna,27,V0,0.055851,-0.006983,0,6
CM_Eterna,29,V0,0.038814,-0.318573,0,10
CM_Eterna,31,V0,0.112827,1.034992,0,11
CM_Eterna,33,V1,0.065115,-0.179365,0,15
CM_Eterna,35,V1,0.08341,0.032935,0,12
CM_Eterna,37,V1,0.134238,0.622761,0,36
CM_Eterna,39,V1,0.049283,-0.363083,0,6
CM_Pelargonia,3,V0,0.055851,-0.006983,0,2
CM_Pelargonia,5,V1,0.096849,0.188883,0,2
CM_Pelargonia,7,V1,0.096849,0.188883,0,2
CM_Pelargonia,9,V1,0.096849,0.188883,0,2
CM_Pelargonia,11,V1,0.096849,0.188883,0,2
CM_Pelargonia,13,V1,0.096849,0.188883,0,2
CM_Pelargonia,15,V1,0.096849,0.188883,0,2
CM_Pelargonia,17,V1,0.096849,0.188883,0,2
CM_Pelargonia,19,V1,0.096849,0.188883,0,2
CM_Pelargonia,21,V1,0.096849,0.188883,0,2
CM_Pelargonia,23,V1,0.041676,-0.451352,0,8
CM_Pelargonia,25,V1,0.107998,0.318266,0,8
CM_Pelargonia,27,V0,0.007631,-0.888839,0,9
CM_Pelargonia,29,V1,0.102127,0.250136,0,11
CM_Pelargonia,31,V1,0.056528,-0.279009,0,9
CM_Pelargonia,33,V1,0.021527,-0.685173,0,12
CM_Pelargonia,35,V0,0.035175,-0.385113,0,17
CM_Pelargonia,37,V0,0.019741,-0.667375,0,13
CM_Pelargonia,39,V1,0.009345,-0.826532,0,16
CM_Pelargonia,41,V1,0.01428,-0.769267,0,11
CM_Pelargonia,43,V0,0.049307,-0.126672,0,23
CM_Pelargonia,45,V1,0.151417,0.822111,0,12
CM_Pelargonia,47,V0,0.022645,-0.614273,0,11
CM_Pelargonia,49,V1,0.007671,-0.845964,0,11
CM_Pelargonia,51,V1,0.014857,-0.762571,0,16
CM_Pelargonia,53,V0,0.0236,-0.596795,0,19
CM_Pelargonia,55,V0,0.055855,-0.006912,0,19
CM_Pelargonia,57,V0,0.003613,-0.96232,0,20
CM_Pelargonia,59,V0,0.035175,-0.385113,0,17
CM_Pelargonia,61,V0,0.042419,-0.252639,0,15
CM_Pelargonia,63,V1,0.059193,-0.248089,0,24
CM_Pelargonia,65,V0,0.05212,-0.075229,0,21
CM_Pelargonia,67,V1,0.064288,-0.188956,0,17
CM_Pelargonia,69,V1,0.021502,-0.685456,0,12
CM_Pelargonia,71,V0,0.215586,2.914272,1,19
CM_Pelargonia,73,V0,0.019389,-0.67381,0,8
CM_Pelargonia,75,V0,0.072933,0.305415,0,6
CM_Pelargonia,77,V0,0.072933,0.305415,0,6
CM_Pelargonia,79,V0,0.059006,0.050708,0,6
CM_Gardenia,1,V2,0.178238,3.828163,1,2
CM_Gardenia,3,V1,0.154115,0.853418,0,4
CM_Gardenia,5,V1,0.101098,0.238195,0,4
CM_Gardenia,7,V1,0.101098,0.238195,0,4
CM_Gardenia,9,V0,0.047374,-0.162011,0,10
CM_Gardenia,11,V1,0.056528,-0.279009,0,9
CM_Gardenia,13,V1,0.101098,0.238195,0,8
CM_Gardenia,15,V0,0.056203,-0.000561,0,17
CM_Gardenia,17,V1,0.078619,-0.022655,0,5
CM_Gardenia,19,V1,0.145977,0.758983,0,1
CM_Gardenia,21,V1,0.145977,0.758983,0,1
CM_Gardenia,23,V1,0.011448,-0.802131,0,5
CM_Gardenia,25,V1,0.145977,0.758983,0,1
CM_Gardenia,27,V1,0.145977,0.758983,0,1
CM_Gardenia,29,V1,0.07956,-0.011739,0,6
CM_Gardenia,31,V1,0.145977,0.758983,0,1
CM_Gardenia,33,V1,0.145977,0.758983,0,1
CM_Gardenia,35,V1,0.011448,-0.802131,0,5
CM_Gardenia,37,V1,0.145977,0.758983,0,1
CM_Gardenia,39,V1,0.145977,0.758983,0,1
CM_Gardenia,41,V1,0.07956,-0.011739,0,6
CM_Gardenia,43,V1,0.078619,-0.022655,0,5
CM_Gardenia,51,V0,0.047266,-0.164002,0,3
CM_Gardenia,53,V0,0.050435,-0.106032,0,12
CM_Gardenia,55,V0,0.022984,-0.608063,0,9
CM_Gardenia,57,V0,0.008218,-0.87811,0,13
CM_Gardenia,59,V0,0.022985,-0.608044,0,13
CM_Gardenia,61,V0,0.05157,-0.085274,0,23
CM_Gardenia,63,V0,0.133565,1.414249,0,19
