teixit,volta,tipus,context,p,surprisal_bits,context_seen,is_zero_prob_raw
CM_Gardenia,223,V1,V0,0.34046053,1.5544,1,0
CM_Gardenia,225,V0,V1,0.31155015,1.6825,1,0
CM_Gardenia,227,V0,V0,0.63651316,0.6517,1,0
CM_Gardenia,229,V0,V0,0.63651316,0.6517,1,0
CM_Gardenia,231,V1,V0,0.34046053,1.5544,1,0
CM_Gardenia,233,V0,V1,0.31155015,1.6825,1,0
CM_Gardenia,235,V1,V0,0.34046053,1.5544,1,0
CM_Gardenia,237,V1,V1,0.63981763,0.6443,1,0
CM_Gardenia,239,V0,V1,0.31155015,1.6825,1,0
CM_Gardenia,241,V0,V0,0.63651316,0.6517,1,0
CM_Gardenia,243,V0,V0,0.63651316,0.6517,1,0
CM_Gardenia,,<EOS>,V0,0.01151316,6.4406,1,0
CM_Hojas de Roble,1,V1,<BOS>,0.5,1.0,1,0
CM_Hojas de Roble,5,V1,V1,0.63981763,0.6443,1,0
CM_Hojas de Roble,7,V0,V1,0.31155015,1.6825,1,0
CM_Hojas de Roble,9,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,11,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,13,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,15,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,17,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,19,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,21,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,23,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,25,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,27,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,29,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,31,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,33,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,35,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,37,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,39,V1,V0,0.34046053,1.5544,1,0
CM_Hojas de Roble,41,V1,V1,0.63981763,0.6443,1,0
CM_Hojas de Roble,43,V0,V1,0.31155015,1.6825,1,0
CM_Hojas de Roble,45,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,47,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,49,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,51,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,53,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,55,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,57,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,59,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,61,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,63,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,65,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,67,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,69,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,71,V1,V0,0.34046053,1.5544,1,0
CM_Hojas de Roble,73,V0,V1,0.31155015,1.6825,1,0
CM_Hojas de Roble,75,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,77,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,79,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,81,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,83,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,85,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,87,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,89,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,91,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,93,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,95,V1,V0,0.34046053,1.5544,1,0
CM_Hojas de Roble,97,V0,V1,0.31155015,1.6825,1,0
CM_Hojas de Roble,99,V1,V0,0.34046053,1.5544,1,0
CM_Hojas de Roble,101,V0,V1,0.31155015,1.6825,1,0
CM_Hojas de Roble,103,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,105,V0,V0,0.63651316,0.6517,1,0
CM_Hojas de Roble,107,V1,V0,0.34046053,1.5544,1,0
CM_Hojas de Roble,109,V0,V1,0.31155015,1.6825,1,0
CM_Hojas de Roble,111,V1,V0,0.34046053,1.5544,1,0
CM_Hojas de Roble,113,V0,V1,0.31155015,1.6825,1,0
